size=50, dropout=0.0, ,topk:20, lr=1e-05, batch-size=6, epochs=100, attributed=True, supervised=False
1298	-0.17529044 -0.22899178 0.39317864 0.44784224 -0.13412766 -0.34214896 -0.1310189 0.33266562 0.34737703 0.08745433 -0.18291722 0.16693988 0.42021644 -0.2622398 0.28184026 0.28444022 0.46271196 0.02764216 -0.40032277 0.34404275 -0.6202343 0.04033144 -0.46740365 -0.5966834 0.27808958 -0.3728242 0.028081367 -0.66140705 0.6632728 -0.6315735 -0.004210336 0.3583772 0.056288503 0.2326506 1.0475785 -0.76627743 -0.38173538 -0.14803609 0.35940266 -0.3032019 0.11393601 -0.40405577 -0.56212324 0.30367404 -0.32789358 -0.46754542 0.39283296 -0.5931501 0.1517639 0.4151334 -0.91058797 0.30499366 0.44296604 -0.32709134 -0.26111597 0.68352 0.4613109 -1.0776422 -0.3566533 -0.17655008 -0.06830084 0.5065047 -0.030230857 -0.2720464 0.30127954 -0.39418542 0.45844725 -0.5956801 0.0462204 0.37807 0.65298164 -0.10782467 0.26107416 -0.046982836 -0.75648326 0.7294255 -0.023258116 0.5233154 -0.6042162 0.42801282 -0.07071128 -0.23369347 0.25654987 -0.5019912 -0.5459699 -0.27795038 0.091296315 0.6566576 -1.0805225 -0.82397527 0.28571746 0.23273243 0.5465773 -0.8289197 -0.20365505 -0.7742559 -0.15743667 0.51336485 0.41083267 -0.041154623
1299	-0.15543748 -0.1580589 0.45084196 0.46874872 -0.12344535 -0.34939456 -0.18885677 0.3462632 0.41201907 0.04659407 -0.1774722 0.120486036 0.42740285 -0.30705738 0.2590824 0.31881237 0.49873787 0.060694348 -0.3662431 0.423865 -0.7129796 0.08799419 -0.46903172 -0.59950125 0.34401596 -0.38182577 0.053052142 -0.68202645 0.71655166 -0.6827377 0.008906785 0.43220747 0.039320603 0.24048014 1.1208225 -0.8211413 -0.40880293 -0.20061749 0.37133908 -0.32075477 0.14485143 -0.4543164 -0.5880021 0.33195287 -0.3369224 -0.49399975 0.42353433 -0.63653797 0.0444138 0.50387186 -0.971494 0.40613 0.5070996 -0.3557141 -0.24809837 0.6561563 0.4624191 -1.1861439 -0.40120533 -0.28621715 -0.11197227 0.54565084 0.020292895 -0.30998158 0.33696634 -0.38412708 0.43901747 -0.58395004 -0.0017249952 0.35198316 0.6780912 -0.13998273 0.27835628 -0.032057315 -0.7414571 0.7639411 -0.06587222 0.49390692 -0.6646362 0.53794265 -0.020058518 -0.27440432 0.18975489 -0.5836948 -0.5398035 -0.3377774 0.0921025 0.6562713 -1.2411494 -0.811877 0.35386115 0.30585277 0.6305717 -0.87757146 -0.2212185 -0.83083445 -0.16565068 0.452729 0.40387136 -0.05762689
1300	-0.1718247 -0.13001679 0.15593171 0.16618723 -0.05891438 -0.21534692 -0.20572683 0.1871995 0.15488914 0.0912722 -0.13621229 0.16389194 0.3449524 -0.06663099 0.2354273 0.11097757 0.18265192 -0.18728852 -0.27429053 0.24494042 -0.26436 0.21422441 -0.328308 -0.56231016 0.2637809 -0.12082856 0.112044856 -0.20231223 0.44306222 -0.44623464 0.0018362533 0.22264138 -0.09359509 0.083613805 0.5609727 -0.3892916 -0.37084743 -0.012623615 0.15837409 -0.23087306 0.14173087 -0.2223991 -0.097336434 0.11758138 -0.27217403 -0.19476028 0.35307023 -0.25758648 0.27136186 0.31021646 -0.7428504 0.085865 0.17098945 -0.32460144 -0.18453738 0.31659752 0.17134583 -0.59773827 -0.15913491 -0.10997946 -0.17919947 0.3803012 -0.13427807 -0.18585849 0.36655104 -0.24267426 0.3542731 -0.24635287 0.012141981 0.17366724 0.39643645 -0.08876976 0.1258945 -0.0608853 -0.4545341 0.3482551 0.09473996 0.3738111 -0.43555817 0.18544948 -0.069991656 -0.21094708 -0.03006626 -0.44335046 -0.29660565 -0.23737656 0.06603786 0.26379475 -0.47061986 -0.5827597 -0.060823932 0.27713817 0.3959251 -0.4352857 -0.033457648 -0.21354684 0.02712872 0.46074858 0.49153602 -0.056987613
1301	-0.17236115 -0.030465951 0.23129281 0.39600188 -0.09166399 -0.3281335 -0.17404734 0.32139066 0.19473758 0.16062807 -0.048100267 0.0035308655 0.27473012 -0.1645296 0.2666724 0.20105147 0.18430358 -0.009601641 -0.24280614 0.313383 -0.6255997 0.07034777 -0.12463662 -0.34742996 0.11554774 -0.3467905 -0.13440835 -0.17628655 0.36679894 -0.39929396 0.09641509 0.22040418 0.059391633 0.18354733 0.5157904 -0.44460875 -0.19793282 -0.09552618 0.34830612 -0.21395756 0.3531621 -0.04575242 -0.3373584 0.21165983 -0.19199935 -0.19397275 0.24196537 -0.2191053 0.013184554 0.37234417 -0.7209315 0.13709742 0.4304995 -0.19634624 -0.3344176 0.28454036 0.2900872 -0.6247256 -0.32880554 -0.13482682 -0.30371922 0.2753428 0.062065907 -0.15873826 0.3732743 -0.1807032 0.39604765 -0.32057407 -0.117632024 0.18231715 0.46605554 -0.014612744 -0.03026853 0.004895817 -0.42494074 0.38445768 -0.01578472 0.16849324 -0.20221974 0.235516 0.012577746 -0.16983044 0.048997268 -0.31677988 -0.2244611 -0.25322008 0.124481805 0.50015545 -0.6980699 -0.67388487 0.12395343 0.3621074 0.5612584 -0.5034789 -0.35664937 -0.36736685 -0.1363932 0.28372973 0.13842613 0.09107246
1302	-0.19019975 -0.22811712 0.5355814 0.53649515 -0.12468301 -0.6651285 -0.2358927 0.41765893 0.4180922 0.068962686 -0.23725557 0.15774831 0.5225166 -0.29803765 0.30139098 0.32329294 0.47902685 -0.031531915 -0.53212994 0.57644254 -0.98941207 0.29314262 -0.5845652 -0.8694977 0.44163194 -0.44873983 -0.03344226 -0.4776571 0.8488883 -0.8759354 -0.043227375 0.41868007 -0.06938035 0.3629043 1.1258557 -0.89542794 -0.46173462 -0.1609175 0.5359611 -0.5119375 0.2693996 -0.40336123 -0.6221973 0.4117761 -0.35124752 -0.44039622 0.57406074 -0.6813667 0.10216147 0.6316289 -1.4294776 0.3746587 0.49202183 -0.460231 -0.36186573 0.6590432 0.5431192 -1.25402 -0.39984736 -0.31439784 -0.16270092 0.6195542 0.11689698 -0.37488416 0.5106147 -0.4509769 0.49566668 -0.6065094 0.075002834 0.3612218 0.9462699 -0.18308407 0.22778846 0.1217188 -0.87651837 0.7711294 -0.10772021 0.4260527 -0.62507194 0.5421445 -0.11247989 -0.26049876 0.10782792 -0.8954902 -0.5644726 -0.35700697 -0.035583936 0.84303105 -1.3956923 -0.83994776 0.19899672 0.54672575 0.99698603 -1.1163554 -0.29858074 -0.61739105 -0.312081 0.6478702 0.6147833 -0.081116684
1303	-0.5222945 -0.27798033 0.67731994 0.57552105 -0.19786987 -0.61235017 -0.21510959 0.40087247 0.4188962 0.065338306 -0.16280587 -0.01356278 0.7043299 -0.14523433 0.34789252 0.040696792 0.40902454 -0.03761637 -0.57863003 0.47970974 -1.0594167 0.13635394 -0.41509408 -0.7811191 0.16895823 -0.363562 -0.11288615 -0.43480453 0.56962687 -0.8782359 0.07154679 0.50179344 0.042272724 0.27574545 0.72137225 -0.85185033 -0.46653783 0.19282241 0.45777676 -0.34791404 0.37556458 -0.19019563 -0.57625276 0.30603647 -0.32859313 -0.12107855 0.62491876 -0.3837728 0.3048552 0.41865548 -1.7132182 -0.03456219 0.4566552 -0.45941934 -0.3759056 0.78538626 0.73955756 -1.2302598 -0.31914717 -0.09163174 -0.28983787 0.6157577 0.06661458 -0.26907927 0.67538726 -0.41368458 0.40737778 -0.63329136 0.21501519 0.3303681 0.88004684 -0.2348994 0.12003208 0.029441107 -0.9741534 0.7244606 0.055422623 0.5503883 -0.39735562 0.3217909 -0.20500706 -0.15245983 0.13844012 -0.85654867 -0.6258205 -0.14137658 -0.0873662 0.86615485 -1.3715365 -1.132978 -0.0032434016 0.6303002 1.0982273 -1.2733319 -0.57911074 -0.54354155 -0.19258504 0.7472534 0.50552315 0.14356197
1304	0.0466881 -0.15769507 0.057292663 -0.09427346 -0.19989653 -0.10519165 -0.2679349 0.104606114 0.33726552 -0.17756353 -0.058696605 0.21885219 0.37895197 -0.13627115 -0.119113036 -0.08765127 0.4201368 -0.3253715 -0.32693478 -0.23433693 -0.3978028 0.12272148 -0.4391648 -0.44072303 0.24632679 -0.30329955 0.2808478 -0.27910948 0.29494765 0.025805375 -0.05179648 0.2798119 -0.3995851 0.07422712 0.38268554 -0.030638412 -0.289685 0.09641651 0.15297708 0.23639184 -0.2014594 -0.22366187 -0.02222659 0.025491025 -0.28247303 -0.12733816 0.112187944 -0.2351151 0.30383945 0.21701036 -0.757844 -0.118042834 0.044461824 -0.4050254 0.1567723 0.2146912 0.18946172 -0.59439135 0.21248129 -0.0012662513 0.04903879 0.37181053 -0.2681425 -0.49494025 0.15161875 -0.05420784 -0.09282506 -0.12354702 -0.085968696 0.36898455 0.50852996 -0.018092312 -0.07383713 -0.19048291 -0.4099123 0.23436381 0.17051458 0.0865812 -0.36222342 0.23629177 -0.1551543 0.13118526 0.007461467 -0.28880137 -0.07514826 0.12611333 -0.047133885 0.22192529 -0.44639212 -0.22378464 0.1017417 0.1031651 0.50376177 -0.32961833 0.26558563 -0.22213043 0.35456583 0.28955683 0.5655133 -0.18173064
1305	0.063394494 -0.07943539 0.112450406 -0.049090862 -0.22225566 -0.25334674 -0.16954169 0.09015581 0.29915425 -0.20358646 -0.0847737 0.09356631 0.34685755 -0.28375593 -0.015361613 -0.09300153 0.4092032 -0.2960598 -0.106078714 -0.10562637 -0.41049832 0.1978678 -0.42867994 -0.36193618 0.23707971 -0.31917804 0.28006074 -0.3472805 0.26283503 -0.19167317 -0.050106782 0.38379797 -0.17667177 0.05392221 0.40911955 -0.12745947 -0.103225864 -0.02419306 0.2754729 -0.00088213943 -0.013553039 -0.26031893 -0.024681851 0.11316521 -0.30542934 -0.13053198 0.032056373 -0.15122978 0.22884087 0.29114303 -0.7698713 0.037389196 0.24488643 -0.5291407 0.13727847 0.16737476 0.27081585 -0.61355007 -0.02284229 -0.052779414 -0.073236145 0.27802402 -0.091194585 -0.3858318 0.16288179 0.009025361 -0.061853997 -0.2294991 -0.2187126 0.22905505 0.5060725 -0.07682891 -0.076731406 0.022699505 -0.27452412 0.2741998 0.13911617 -0.044385895 -0.30938953 0.298241 -0.012086989 0.07713772 0.16992036 -0.26756692 -0.13593775 -0.029592972 -0.00879518 0.30117887 -0.47736266 -0.22678666 0.11828923 0.09720507 0.5218656 -0.31623086 0.25323993 -0.28276682 0.30004963 0.16550542 0.44137385 -0.06319346
1306	0.11785149 -0.072154365 0.033193972 -0.106272414 -0.20755015 -0.12185229 -0.19098553 0.047709674 0.2495428 -0.1739306 -0.021066973 0.17531633 0.3080415 -0.1762338 -0.0798622 -0.07490337 0.3515642 -0.37672612 -0.20917156 -0.27758378 -0.35135686 0.13999099 -0.36430174 -0.34720173 0.25721398 -0.2824936 0.29736337 -0.20877227 0.16548027 0.029415412 -0.09843288 0.2341587 -0.37355438 0.01732366 0.23679793 0.043749567 -0.22123137 0.0705039 0.17622118 0.21776201 -0.15819345 -0.16629729 0.056044485 0.019680396 -0.2845748 -0.054543126 0.029540546 -0.10109785 0.30132848 0.20279962 -0.613461 -0.10836641 0.07935965 -0.39199814 0.19182098 0.05062314 0.15522236 -0.44953585 0.18027504 0.0052765934 0.056769647 0.28514072 -0.22099406 -0.40886426 0.108899415 0.06790966 -0.12008253 -0.108752154 -0.19526473 0.30184105 0.5062903 -0.0049121105 -0.10517655 -0.15119182 -0.27467453 0.1393285 0.12614457 0.0007147249 -0.28045753 0.20415737 -0.13942535 0.08855684 0.057397608 -0.24519704 -0.024180392 0.08585322 -0.055065334 0.15966788 -0.2595339 -0.14265655 0.10776228 0.050963454 0.4348944 -0.193714 0.32602587 -0.11933003 0.32530433 0.23273264 0.4794249 -0.16568314
1307	-0.33385062 -0.2003909 0.5717965 0.5470755 -0.13975619 -0.5665376 -0.2514431 0.41786003 0.40492016 0.0057653044 -0.08203153 0.029047897 0.5793722 -0.32539523 0.29162294 0.18443003 0.41300488 0.07948648 -0.34997436 0.50308996 -0.74779963 0.14147541 -0.33380672 -0.5352344 0.23694342 -0.4143644 -0.0631747 -0.6806148 0.6072152 -0.72679406 0.14958762 0.53297967 0.21222769 0.17027642 0.85081387 -0.84727997 -0.41194117 -0.096532054 0.5307315 -0.42828634 0.3138646 -0.29478073 -0.6498462 0.35922694 -0.33463365 -0.37983248 0.42533696 -0.42177978 0.1330395 0.38961053 -1.3272607 0.26818576 0.6361042 -0.53328645 -0.23584864 0.6520631 0.62409794 -1.1704522 -0.47553125 -0.17010428 -0.30713487 0.5124313 0.07648367 -0.22614965 0.5043552 -0.3305415 0.42414087 -0.6080838 -0.09280911 0.2476751 0.78100973 -0.20658241 0.14573334 0.1312527 -0.8186041 0.86893016 -0.007601387 0.39316773 -0.542166 0.36069912 -0.03534066 -0.20353214 0.08459684 -0.53715014 -0.47908232 -0.1868811 -0.0335216 0.7051337 -1.2880285 -1.0165272 0.15935346 0.53645366 0.9261636 -1.0101335 -0.46479386 -0.72392607 -0.16624829 0.54342884 0.40263554 0.08085938
1308	-0.11728929 -0.23618954 0.49820957 0.49788722 -0.102335855 -0.46248373 -0.26946232 0.39605665 0.5203585 0.0064990986 -0.06807126 0.05055119 0.63072884 -0.42379627 0.19113898 0.24454673 0.64224774 0.11898736 -0.49165002 0.49260703 -0.8266433 0.16316797 -0.49528888 -0.6968962 0.33074498 -0.62826544 -0.017465604 -0.58435434 0.7156366 -0.6314909 0.10868485 0.6140749 0.25178924 0.33913887 1.265382 -0.7943232 -0.49537057 -0.23692028 0.39037803 -0.25279978 0.24188724 -0.38758108 -0.64263934 0.4244016 -0.35093567 -0.63138455 0.4833732 -0.63290775 0.051176857 0.62174624 -1.4211745 0.4479778 0.5710689 -0.62267935 -0.27389586 0.5489582 0.472536 -1.27879 -0.3842631 -0.30676425 -0.35618582 0.63894194 -0.13925801 -0.34107792 0.45095766 -0.40703702 0.6113627 -0.73353094 -0.22907679 0.28269106 0.9008569 -0.06428907 0.17614204 0.022960126 -0.85237974 0.8787679 0.06761292 0.40609244 -0.861801 0.457873 -0.070249 -0.2762446 0.05999491 -0.67532307 -0.40560043 -0.3740364 0.019848883 0.8026442 -1.3022099 -0.93973184 0.269386 0.4752408 0.9884392 -0.9581865 -0.36720097 -0.8763246 0.005061321 0.5519066 0.67600936 -0.091645785
1309	-0.2216226 -0.10761067 0.55577093 0.59435695 -0.046577115 -0.8145032 -0.23744719 0.38163674 0.26708463 -0.11749772 -0.06553045 -0.033966757 0.5213108 -0.37681654 0.24407145 0.26176888 0.40423447 -0.25748187 -0.2832206 0.49888447 -0.86563003 0.2506394 -0.29166898 -0.60939467 0.27470952 -0.39553142 -0.04518394 -0.27845976 0.5497983 -0.8563241 -0.11523351 0.46372023 0.18478897 0.23289424 0.82773226 -0.78916407 -0.3125848 -0.048875764 0.570375 -0.6148416 0.39763194 -0.06576825 -0.3993522 0.28261423 -0.5481683 -0.14843233 0.2946706 -0.45831144 0.17437029 0.44213465 -1.3120943 0.18616156 0.5051523 -0.5008137 -0.34759685 0.4842075 0.6710535 -0.9032652 -0.5315986 -0.031266205 -0.32229134 0.507449 0.28467482 -0.056614574 0.530676 -0.071626246 0.3432609 -0.6208982 -0.05505954 0.22835588 0.90748334 -0.14253253 0.10244177 0.13446541 -0.67233807 0.58515686 -0.1372003 0.119405106 -0.4556017 0.5663907 -0.17409362 -0.09032464 0.076271795 -0.6546056 -0.60043526 -0.28940544 -0.12148664 0.6417655 -1.130856 -0.75192297 0.050562114 0.5456243 0.90849537 -0.9884494 -0.2939219 -0.26822317 -0.36887565 0.67244357 0.3105793 -0.018066054
1310	-0.436069 -0.21295166 0.59310657 0.86093867 -0.2036358 -0.86733466 -0.16397385 0.5589578 0.55198514 0.218738 -0.16048442 0.2381264 0.7419407 -0.31832862 0.3856776 0.28164396 0.5073334 0.19255358 -0.71550274 0.8783416 -1.0610751 0.20160756 -0.55456764 -1.0142179 0.29766294 -0.57573706 -0.25191784 -0.8390363 0.9780942 -1.224058 0.13644049 0.5214228 0.2778609 0.4603191 1.3496966 -1.2608687 -0.54124653 -0.30668294 0.61812824 -0.7667121 0.31882322 -0.36905023 -0.83962816 0.55670446 -0.19932924 -0.6243801 0.8396042 -0.86252755 0.05023657 0.8224088 -1.6418073 0.4536281 0.63163173 -0.5325528 -0.81392807 0.80109775 0.63168633 -1.5052061 -0.70296204 -0.30619657 -0.3014336 0.81387836 0.16140266 -0.45332658 0.74370176 -0.78003114 0.98883444 -0.73150986 -0.034070842 0.29763407 1.1665603 -0.30159038 0.120820686 0.3571801 -1.2127727 1.0114639 -0.08915762 0.6126436 -0.8944036 0.58019227 0.06211932 -0.3943101 0.119873926 -0.94351107 -0.80981576 -0.39047608 0.031082084 1.13838 -1.6063558 -1.329727 0.2905179 0.66109 1.150837 -1.4349886 -0.8021229 -0.7373813 -0.25669473 0.82667404 0.7431206 0.09306754
1311	-0.1973655 -0.14549708 0.50145894 0.64945406 -0.0819512 -0.72625434 -0.26105782 0.47781444 0.48531842 0.1695745 -0.17937572 0.24658045 0.5011669 -0.42605793 0.42934304 0.31411883 0.44397298 0.09403638 -0.380257 0.7258908 -0.7442314 0.30933267 -0.555957 -0.68215674 0.39653262 -0.57846785 -0.08974249 -0.7688178 0.89339256 -0.9391476 0.17458476 0.46974358 0.14397883 0.30758408 1.1401423 -1.002768 -0.4785482 -0.32191482 0.66395575 -0.6889501 0.34808883 -0.43648934 -0.70505637 0.46032572 -0.3531045 -0.67564774 0.6215898 -0.7342625 0.10733516 0.58984673 -1.3572761 0.49449268 0.70920134 -0.7737204 -0.436038 0.6038278 0.4645398 -1.302514 -0.55000806 -0.40471777 -0.34436783 0.6256427 0.10031917 -0.318629 0.5734346 -0.56389785 0.7492294 -0.6323688 -0.28515536 0.31053275 1.008346 -0.20318635 0.23634161 0.26279387 -0.83633107 0.9580306 -0.09132014 0.3728663 -0.78643966 0.4633423 0.023278734 -0.44713908 0.08549614 -0.63675183 -0.5017714 -0.4589079 0.063126154 0.785739 -1.3452101 -1.0279641 0.23931731 0.5233371 0.9700098 -0.9869294 -0.3482547 -0.7701208 -0.21545629 0.6374183 0.6256294 -0.0665163
1312	-0.088136576 -0.0098682195 0.085581504 0.10591979 -0.3483068 -0.11494075 -0.02700235 0.16819507 0.23474872 0.30353358 -0.37671703 0.10021742 -0.05110483 -0.10850991 0.45952794 0.018048646 0.11646043 0.14829604 0.0008178856 0.20604472 -0.16401865 -0.15151101 -0.29027197 -0.46541724 -0.010748618 -0.11704729 -0.085206635 -0.20161933 0.23449282 -0.280851 0.10605201 0.018660398 0.17627099 0.50934976 0.21072023 -0.25912148 -0.1940726 -0.2254641 0.45757514 -0.2298132 0.10841334 -0.28013146 0.018884506 0.11794565 0.017500196 -0.19422244 0.30398858 -0.39423266 0.12943293 0.054518897 -0.56126267 0.2027011 0.049352087 -0.51132756 -0.23835239 0.04417516 0.25753215 -0.32196924 -0.034627654 -0.23197438 -0.2735876 -0.005942244 -0.08255893 0.10663981 -0.09021566 -0.4619338 0.4316959 -0.2072731 -0.07522567 -0.038918234 0.307393 -0.23343726 0.074845746 0.12669328 -0.06211949 0.292383 -0.118326224 0.10441873 -0.4044998 -0.083835155 0.067006364 -0.18602546 0.31790674 -0.23024985 -0.15268555 -0.0274503 0.22321226 0.45599565 -0.18930715 -0.44025335 -0.10280753 0.09373294 0.18531463 -0.23336557 0.0042620334 -0.23274595 0.10839306 0.08375441 0.38439348 0.030598389
1313	-0.30195624 -0.19704323 0.6359707 0.56380874 -0.14486566 -0.6408697 -0.27908766 0.46702626 0.48272103 0.09246918 -0.2058126 0.11632227 0.6310349 -0.3769674 0.27849492 0.26152557 0.42291978 0.031821627 -0.6100853 0.6086668 -0.96093917 0.27664185 -0.5294404 -0.82894444 0.41454184 -0.5439828 -0.06219109 -0.58792126 0.89441466 -0.90374434 -0.001116679 0.46781793 0.022665625 0.3475829 1.1896526 -0.9614892 -0.5701328 -0.16291277 0.61113536 -0.45777115 0.34874234 -0.39896548 -0.6599284 0.38362455 -0.3450829 -0.5485204 0.65695554 -0.7184651 0.08438525 0.65761185 -1.5254542 0.37779862 0.5293101 -0.5238357 -0.41903198 0.7124962 0.554373 -1.4005522 -0.49275088 -0.29889938 -0.26542217 0.671931 0.09274465 -0.33846086 0.63565683 -0.4952687 0.5756593 -0.7246101 -0.019709107 0.3261921 1.0184436 -0.18529464 0.22792153 0.12687919 -0.89997596 0.87165153 -0.017503379 0.47314543 -0.72376364 0.49747023 -0.06521842 -0.29848126 0.11778121 -0.8588471 -0.68447363 -0.36188543 -0.016063748 0.8650491 -1.4683094 -1.0352752 0.22569795 0.53468883 1.0472718 -1.1576641 -0.37408435 -0.71882087 -0.22115372 0.7827743 0.6647927 -0.026270138
1314	-0.3161012 -0.17056887 0.5745584 0.6462857 -0.114840135 -0.80345166 -0.16398235 0.4396399 0.49836507 0.10859866 -0.1670359 0.19398761 0.6812393 -0.34485552 0.38856962 0.2834197 0.51095766 0.07827184 -0.52172697 0.70713204 -0.95305586 0.16778885 -0.4689811 -0.7814502 0.31828386 -0.522357 -0.103273146 -0.7026261 0.7892626 -1.0395573 -0.0060041845 0.4804451 0.17338759 0.3518279 1.0104765 -1.0258758 -0.57739186 -0.11428078 0.61035526 -0.5846747 0.38106617 -0.345661 -0.7471714 0.47420198 -0.30620512 -0.4226173 0.69777185 -0.68682784 0.11997774 0.6074601 -1.5314306 0.34662074 0.5735184 -0.56099504 -0.49327636 0.69034475 0.52439266 -1.3678609 -0.5519429 -0.27584553 -0.25247863 0.6994538 0.14774877 -0.27848905 0.62360334 -0.5708023 0.62709814 -0.73597103 -0.08830044 0.35269186 1.0682527 -0.15730315 0.19278653 0.1763023 -0.98268914 0.8958533 -0.04480085 0.5203657 -0.681942 0.5578913 -0.091765285 -0.3100996 0.10554442 -0.82165 -0.74330443 -0.28034872 -0.029390456 0.86945224 -1.5040869 -1.0573148 0.11150774 0.58571464 1.0118902 -1.1477001 -0.4617878 -0.64447176 -0.26715085 0.7831812 0.5346 0.046033885
1315	-0.010852258 -0.11441392 0.5806946 0.54740685 -0.18209325 -0.6135571 -0.26561952 0.22696741 0.27846876 -0.061571926 -0.0009836042 -0.049744196 0.5725772 -0.47116458 0.090416685 0.08006509 0.42408368 -0.07610489 -0.30578133 0.491232 -0.8351825 0.37484187 -0.5745198 -0.69582784 0.4547047 -0.5130349 0.07706983 -0.41957247 0.6351929 -0.69199514 -0.050444417 0.6811958 0.13184138 0.24537766 0.9926274 -0.7386235 -0.321889 -0.20336771 0.5179222 -0.44612613 0.26165316 -0.2902643 -0.33879825 0.3638536 -0.3360065 -0.4115847 0.24105643 -0.50526047 0.06798644 0.5569664 -1.3842405 0.41491652 0.6051273 -0.6239864 -0.25643855 0.47400486 0.45647815 -1.1490738 -0.4169559 -0.17738895 -0.3822921 0.5981358 0.1155669 -0.30433238 0.5679334 -0.20223698 0.4579514 -0.59629226 -0.18313773 0.21120276 0.90913194 -0.17730676 0.09084443 0.17075863 -0.68040884 0.68438864 -0.046391446 0.10445528 -0.56507885 0.51788497 -0.06471179 -0.07361502 -0.04743531 -0.73654974 -0.43294945 -0.33287242 -0.118771054 0.7061998 -1.156383 -0.70077974 0.07874131 0.603138 1.1059396 -1.0474948 -0.23518573 -0.39752936 0.015355241 0.5541759 0.5512202 -0.14145054
1316	-0.15471569 -0.6145785 0.44201243 0.5833352 0.026600182 -0.64460623 -0.09230884 0.45321903 0.022507332 -0.22440605 0.12989525 0.13718043 0.7122306 -0.42745486 0.28490683 0.20813888 0.5968412 0.18613344 -0.5595339 0.4750757 -0.6708477 0.031817827 -0.3557467 -0.7672949 0.09923906 -0.43946114 -0.23777309 -0.18334427 0.62064385 -0.8324876 0.23152332 0.51654625 0.5102922 0.3348275 1.4437574 -0.7755224 -0.2532637 -0.59138 0.37653247 -0.44693777 -0.017276566 -0.35513884 -0.6968428 0.9956684 -0.122583985 -0.92385745 0.52106744 -0.42622 0.29728323 0.4321802 -1.2223622 0.32098573 0.6760047 -0.6316022 -0.5846657 0.51404756 0.5746067 -0.7031602 -0.48350677 -0.2890197 -0.22157758 0.5761651 -0.27490053 -0.36666888 0.24109867 -0.80002004 1.1043026 -0.44845024 0.05750672 0.013077202 0.75385463 -0.23210531 0.06369094 0.11707029 -1.2869138 1.004765 0.10917531 0.4210855 -0.8171397 0.12653871 -0.23920286 -0.28098437 -0.17886919 -0.7552535 -0.30757797 -0.359896 0.014893646 1.3077145 -0.836795 -0.7672873 0.0045988336 0.17725296 0.97020066 -0.91735935 -0.626538 -0.39970484 -0.18664677 0.46465632 0.57360095 -0.049794726
1317	-0.18856555 -0.48645225 0.37120447 0.52865946 0.054582447 -0.71965206 -0.104181096 0.41553482 0.111513264 -0.05711907 -0.045133058 0.097207315 0.76874864 -0.27537933 0.19829136 0.047733918 0.47116792 -0.06961525 -0.35401908 0.53837955 -0.6645805 0.08810927 -0.17218621 -0.7670654 0.0660293 -0.18841009 -0.1445936 -0.35114402 0.48803914 -0.9295125 0.2662529 0.59306717 0.4950038 0.28938964 0.93980867 -0.8219231 -0.48667774 -0.39477304 0.34162083 -0.49010348 0.15718165 -0.18177392 -0.69478 0.7158198 -0.24283548 -0.573099 0.49225777 -0.388589 0.35948625 0.45837885 -1.3950087 0.11277704 0.6449923 -0.6742583 -0.49342006 0.6778013 0.64297116 -0.7666928 -0.4799598 -0.055800065 -0.26727536 0.6176716 -0.2673274 -0.49501482 0.52204794 -0.71140146 0.7946947 -0.35581663 -0.049090024 0.0142275505 0.7755057 -0.38523537 -0.07196693 0.24773511 -0.9889902 0.97132987 0.17786919 0.39522505 -0.65927273 0.2394508 -0.08258222 -0.07746468 -0.34172693 -0.7336422 -0.23820941 -0.074652866 -0.19854107 1.0109696 -1.0232155 -0.6528673 -0.113981105 0.45839357 0.9730424 -1.0378709 -0.62916225 -0.2933025 -0.19590253 0.5725367 0.6309129 -0.018439027
1318	-0.12210299 -0.2578002 0.59062344 0.38954517 0.0072104996 -0.4795634 -0.058108654 0.17135511 0.074338056 -0.07947695 0.08021721 0.08701827 0.57904917 -0.3062679 0.14509596 0.13687503 0.3845186 -0.0057707657 -0.37643552 0.38783592 -0.5784107 0.22670805 -0.3104226 -0.47930783 0.32540193 -0.26088604 -0.08701064 -0.2147499 0.45749176 -0.6932516 0.19677696 0.47520196 0.21665038 0.057182893 0.9168794 -0.65660983 -0.27121356 -0.23645684 0.16924553 -0.35292554 0.12938985 -0.15945731 -0.325514 0.48508847 -0.15138933 -0.49833956 0.29574332 -0.36019662 -0.04278871 0.46913823 -1.2031333 0.340738 0.42634946 -0.44555765 -0.39742324 0.4436113 0.42141488 -0.8051814 -0.37844047 -0.18230043 -0.30418903 0.579808 -0.11972831 -0.19360729 0.4101372 -0.24828532 0.5415927 -0.45181474 -0.052805483 0.10209509 0.7095518 -0.13210014 0.19878013 0.18754321 -0.74489725 0.7492874 -0.078251235 0.15814245 -0.5496595 0.21629182 -0.101629354 -0.12132377 -0.119689316 -0.787302 -0.22979948 -0.23792149 -0.054397054 0.6986052 -0.91773456 -0.5893016 -0.106809296 0.44251806 0.86173993 -0.90063703 -0.4427572 -0.37113065 -0.08916707 0.5407261 0.32664326 -0.07485601
